household_id,id,country,region,area,community,dataset,d_seagrass,d_coral,d_mangrove,seagrass_10km,coral_10km,mangrove_10km,seagrass_coral_10km,regional_hdi,country_hdi,poverty,families_n,men_n,women_n,adults,children_n,people_total,first_adult,subsequent_adults,children,OECD-modified scale,not_working,retired,dependents_n,aquaculture,builder,carpenter,civil_servant,driver,farmer,middleman,fishing,tourism,landlord,manufacturing,mining,misc,religious,trade,admin,teaching,ocupational_multiplicity,multiplicity,non_fishing_livilihoods,own_fishing_vessel,fishing_vessel_n,fishing_vessel_type,own_motorboat,own_traditional_boat,own_fishing_gear,fishing_gear_n,fishing_gear_capital,fishing_gear_type,no_gear,static,traps,motile,basic,fishing_capital,direct_benefit,income_benefit,food_benefit,benefits,0_benefit,currency,PPP,year,inflation,annual_household_income,household_income_inflation,USD_income,2024_income_USD,international_dollars,dollar_day,adj_income,adj_income_24,adj_dollar_day_24,poverty_line,collect_fish,collect_octopus,collect_shark,collect_sea_cucumber,collect_inverts,collect_marine_resources,seaweed_farmer,fish_seagrass,seagrass_only,fish_other_n,fish_coral,coral_only,fish_mangrove,fish_other,fish_seagrass_coral,fish_seagrass_mangrove,habitats_n,prefered_habitat,why_habitat,fish_week,diet_diversity_adj,diet_diversity_weekly,cereals,roots and tubers,milk,fruit,vegetables,nuts_seeds,fish,meat,eggs
HS_LK_puttalam_182,182,Sri Lanka,Puttalam,Puttalam,Puttalam,Puttalam,1.25,51.3,1.17,1,0,1,1,0.667,0.782,2.9,1,4,1,5,2,7,1,2,0.6,3.6,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2.5,0,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,957.86,0.00,2.62,2.15,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,other substrate,Empty,6,8,8,1,0,0,1,1,0,0,0,0
HS_LK_puttalam_183,183,Sri Lanka,Puttalam,Puttalam,Puttalam,Puttalam,1.25,51.3,1.17,1,0,1,1,0.667,0.782,2.9,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,1915.71,0.00,5.25,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,6,8,8,1,0,1,1,1,0,0,0,0
HS_LK_puttalam_168,168,Sri Lanka,Puttalam,Puttalam,Palaviya,Puttalam,0.84,17.2,0.222,1,0,1,1,0.667,0.782,2.9,1,0,2,2,0,2,1,0.5,0,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,Food security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,919.54,0.00,2.52,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,4,7,7,1,0,0,0,1,1,0,0,0
HS_LK_puttalam_185,185,Sri Lanka,Puttalam,Puttalam,Puttalam,Puttalam,1.25,51.3,1.17,1,0,1,1,0.667,0.782,2.9,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,50000,66500,344.83,458.6239,,0.94,143.68,0.00,0.39,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,6,7,7,1,0,0,1,1,0,0,0,0
HS_LK_puttalam_169,169,Sri Lanka,Puttalam,Puttalam,Palaviya,Puttalam,0.84,17.2,0.222,1,0,1,1,0.667,0.782,2.9,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,Food security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,656.81,0.00,1.80,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,4,5,5,1,0,1,1,1,1,0,0,0
HS_LK_puttalam_187,187,Sri Lanka,Puttalam,Puttalam,Puttalam,Puttalam,1.25,51.3,1.17,1,0,1,1,0.667,0.782,2.9,1,1,1,2,8,10,1,0.5,2.4,3.9,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,353.67,0.00,0.97,2.15,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,other substrate,Empty,6,8,8,1,0,0,0,0,0,0,0,0
HS_LK_puttalam_17,17,Sri Lanka,Puttalam,Kalpitiya,Battalangunduwa,Puttalam,0.31,21.7,1.26,1,0,1,1,0.667,0.782,2.9,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,1,0,1,Food security,0,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,1915.71,0.00,5.25,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,6,5,4,1,0,0,1,1,1,0,0,0
HS_LK_puttalam_170,170,Sri Lanka,Puttalam,Puttalam,Ratmalyaya,Puttalam,0.84,17.2,0.222,1,0,1,1,0.667,0.782,2.9,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,Food security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,766.28,0.00,2.10,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,6,6,6,1,0,0,1,1,0,0,0,0
HS_LK_puttalam_19,19,Sri Lanka,Puttalam,Kalpitiya,Battalangunduwa,Puttalam,0.048,14.7,20,1,0,0,1,0.667,0.782,2.9,2,3,2,5,0,5,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,1000000,1330000,6896.55,9172.4115,,18.89,2298.85,0.00,6.30,2.15,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,other substrate,Suitability,6,5,4,1,0,0,0,1,1,0,0,0
HS_LK_puttalam_171,171,Sri Lanka,Puttalam,Puttalam,Ratmalyaya,Puttalam,0.84,17.2,0.222,1,0,1,1,0.667,0.782,2.9,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,Food security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,574.71,0.00,1.57,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,6,7,7,1,0,1,1,1,1,0,0,0
HS_LK_puttalam_172,172,Sri Lanka,Puttalam,Puttalam,Ratmalyaya,Puttalam,0.84,17.2,0.222,1,0,1,1,0.667,0.782,2.9,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,Food security,0,SLR,"14,455.30",2015,1.33,1000000,1330000,6896.55,9172.4115,,18.89,3284.07,0.00,9.00,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,4,8,8,1,0,0,0,1,1,0,0,0
HS_LK_puttalam_192,192,Sri Lanka,Puttalam,Puttalam,Mullipuram,Puttalam,0.761,26.5,0.693,1,0,1,1,0.667,0.782,2.9,1,1,1,2,5,7,1,0.5,1.5,3,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0.666666667,2,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,459.77,0.00,1.26,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Suitability,6,5,5,1,0,0,1,1,0,0,0,0
HS_LK_puttalam_173,173,Sri Lanka,Puttalam,Puttalam,Ratmalyaya,Puttalam,0.84,17.2,0.222,1,0,1,1,0.667,0.782,2.9,1,1,2,3,2,5,1,1,0.6,2.6,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,Food security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,530.50,0.00,1.45,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,6,7,7,1,0,0,1,1,0,0,0,0
HS_LK_puttalam_174,174,Sri Lanka,Puttalam,Puttalam,Ratmalyaya,Puttalam,0.84,17.2,0.222,1,0,1,1,0.667,0.782,2.9,1,2,1,3,0,3,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5,2,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,Food security,0,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,1724.14,0.00,4.72,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,6,7,7,1,0,0,1,1,1,0,0,0
HS_LK_puttalam_195,195,Sri Lanka,Puttalam,Puttalam,Malathivu,Puttalam,0.761,26.5,0.693,1,0,1,1,0.667,0.782,2.9,1,0,1,1,2,3,1,0,0.6,1.6,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0.5,2,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,2155.18,0.00,5.90,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Fishers,6,6,6,1,0,0,1,1,1,0,0,0
HS_LK_puttalam_175,175,Sri Lanka,Puttalam,Puttalam,Thiladiya,Puttalam,0.84,17.2,0.222,1,0,1,1,0.667,0.782,2.9,1,0,1,1,4,5,1,0,1.2,2.2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.5,2,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,Food security,0,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,1567.40,0.00,4.29,2.15,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,other substrate,Empty,4,6,6,1,0,0,1,1,1,0,0,0
HS_LK_puttalam_176,176,Sri Lanka,Puttalam,Puttalam,Thiladiya,Puttalam,0.125,24.3,1.38,1,0,1,1,0.667,0.782,2.9,1,2,0,2,0,2,1,0.5,0,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,Food security,0,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,2298.85,0.00,6.30,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,6,6,6,1,0,0,1,1,0,0,0,0
HS_LK_puttalam_198,198,Sri Lanka,Puttalam,Puttalam,Malathivu,Puttalam,0.761,26.5,0.693,1,0,1,1,0.667,0.782,2.9,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,SLR,"14,455.30",2015,1.33,1000000,1330000,6896.55,9172.4115,,18.89,3831.42,0.00,10.50,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Suitability,6,8,8,1,0,0,1,1,1,0,0,0
HS_LK_puttalam_199,199,Sri Lanka,Puttalam,Puttalam,Malathivu,Puttalam,7.6,34.2,6.64,1,0,1,1,0.667,0.782,2.9,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,656.81,0.00,1.80,2.15,1,1,0,1,1,4,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,6,8,8,1,0,0,0,1,1,0,0,0
HS_LK_puttalam_2,2,Sri Lanka,Puttalam,Kalpitiya,Kurichampitiya North,Puttalam,0.748,4.38,8.26,1,1,1,2,0.667,0.782,2.9,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,1642.04,0.00,4.50,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,7,6,6,1,0,0,1,1,1,0,0,0
HS_LK_puttalam_20,20,Sri Lanka,Puttalam,Kalpitiya,Battalangunduwa,Puttalam,0.048,14.7,20,1,0,0,1,0.667,0.782,2.9,1,2,1,3,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,1000000,1330000,6896.55,9172.4115,,18.89,3448.28,0.00,9.45,2.15,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,6,5,4,1,0,0,1,1,1,0,0,0
HS_LK_puttalam_177,177,Sri Lanka,Puttalam,Puttalam,Thiladiya,Puttalam,0.125,24.3,1.38,1,0,1,1,0.667,0.782,2.9,1,2,0,2,0,2,1,0.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,Food security,0,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,2298.85,0.00,6.30,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,6,8,8,1,0,0,1,1,1,0,0,0
HS_LK_puttalam_21,21,Sri Lanka,Puttalam,Kalpitiya,Awasala,Puttalam,0.048,14.7,20,1,0,0,1,0.667,0.782,2.9,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,0,0,1,1,1,Fishing net,0,0,0,1,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,574.71,0.00,1.57,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,6,5,4,1,0,0,1,0,1,0,0,0
HS_LK_puttalam_22,22,Sri Lanka,Puttalam,Kalpitiya,Battalangunduwa,Puttalam,0.048,14.7,20,1,0,0,1,0.667,0.782,2.9,1,3,2,5,0,5,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2.5,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,459.77,0.00,1.26,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,6,6,5,1,0,0,0,0,0,0,0,0
HS_LK_puttalam_23,23,Sri Lanka,Puttalam,Kalpitiya,Battalangunduwa,Puttalam,0.048,14.7,20,1,0,0,1,0.667,0.782,2.9,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,1000000,1330000,6896.55,9172.4115,,18.89,3831.42,0.00,10.50,2.15,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,6,5,4,1,0,0,0,1,1,0,0,0
HS_LK_puttalam_24,24,Sri Lanka,Puttalam,Kalpitiya,Mandalakuda,Puttalam,0.976,50.1,0.799,1,0,1,1,0.667,0.782,2.9,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,1436.78,0.00,3.94,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,6,5,4,1,0,0,0,0,1,0,0,0
HS_LK_puttalam_25,25,Sri Lanka,Puttalam,Kalpitiya,Mandalakuda,Puttalam,0.976,50.1,0.799,1,0,1,1,0.667,0.782,2.9,1,2,1,3,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,1724.14,0.00,4.72,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,2,3,3,1,0,0,0,1,1,0,0,0
HS_LK_puttalam_26,26,Sri Lanka,Puttalam,Kalpitiya,Mandalakuda,Puttalam,0.976,50.1,0.799,1,0,1,1,0.667,0.782,2.9,1,3,3,6,0,6,1,2.5,0,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,394.09,0.00,1.08,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,6,5,4,1,0,0,1,1,0,0,0,0
HS_LK_puttalam_27,27,Sri Lanka,Puttalam,Kalpitiya,Mandalakuda,Puttalam,1.67,42.1,2.2,1,0,1,1,0.667,0.782,2.9,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,766.28,0.00,2.10,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,6,5,4,1,0,0,0,1,1,0,0,0
HS_LK_puttalam_28,28,Sri Lanka,Puttalam,Kalpitiya,Mandalakuda,Puttalam,1.67,42.1,2.2,1,0,1,1,0.667,0.782,2.9,1,1,1,2,5,7,1,0.5,1.5,3,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,459.77,0.00,1.26,2.15,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,other substrate,Reliability,6,3,2,1,0,0,1,0,1,0,0,0
HS_LK_puttalam_29,29,Sri Lanka,Puttalam,Kalpitiya,Mandalakuda,Puttalam,1.67,42.1,2.2,1,0,1,1,0.667,0.782,2.9,1,1,1,2,4,6,1,0.5,1.2,2.7,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,1277.14,0.00,3.50,2.15,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,deep water,Reliability,6,5,4,1,0,0,1,1,1,0,0,0
HS_LK_puttalam_3,3,Sri Lanka,Puttalam,Kalpitiya,Kurichampitiya North,Puttalam,0.748,4.38,8.26,1,1,1,2,0.667,0.782,2.9,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,656.81,0.00,1.80,2.15,1,1,0,0,1,3,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,7,7,7,1,0,0,0,0,1,0,0,0
HS_LK_puttalam_30,30,Sri Lanka,Puttalam,Kalpitiya,Pudukuduirippu,Puttalam,1.67,42.1,2.2,1,0,1,1,0.667,0.782,2.9,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,1642.04,0.00,4.50,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,4,5,5,1,0,0,1,1,1,0,0,0
HS_LK_puttalam_31,31,Sri Lanka,Puttalam,Kalpitiya,Kurichampitiya North,Puttalam,1.67,42.1,2.2,1,0,1,1,0.667,0.782,2.9,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,1915.71,0.00,5.25,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,6,5,5,1,0,1,1,1,1,0,0,0
HS_LK_puttalam_32,32,Sri Lanka,Puttalam,Kalpitiya,Kurichampitiya North,Puttalam,1.67,42.1,2.2,1,0,1,1,0.667,0.782,2.9,1,1,1,2,0,2,1,0.5,0,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Traditiol Boat,0,1,1,1,1,Fyke Net,0,1,0,0,0,2,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,919.54,0.00,2.52,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,4,7,6,1,0,0,0,0,0,0,0,0
HS_LK_puttalam_33,33,Sri Lanka,Puttalam,Kalpitiya,Kudawa,Puttalam,1.67,42.1,2.2,1,0,1,1,0.667,0.782,2.9,2,2,2,4,1,5,1,1.5,0.3,2.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,1231.53,0.00,3.37,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,6,5,4,1,0,0,1,1,1,0,0,0
HS_LK_puttalam_34,34,Sri Lanka,Puttalam,Kalpitiya,Kurichchampitiya South,Puttalam,5.36,2.63,4.76,1,1,1,2,0.667,0.782,2.9,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,Traditiol Boat,0,1,1,1,1,Fyke Net,0,1,0,0,0,2,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,1436.78,0.00,3.94,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,6,6,5,1,0,0,1,1,1,0,0,0
HS_LK_puttalam_35,35,Sri Lanka,Puttalam,Kalpitiya,Kurichchampitiya South,Puttalam,5.36,2.63,4.76,1,1,1,2,0.667,0.782,2.9,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,574.71,0.00,1.57,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,6,4,4,1,0,0,0,1,1,0,0,0
HS_LK_puttalam_36,36,Sri Lanka,Puttalam,Kalpitiya,Kurichchampitiya South,Puttalam,5.36,2.63,4.76,1,1,1,2,0.667,0.782,2.9,2,2,2,4,1,5,1,1.5,0.3,2.8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,500000,665000,3448.28,4586.2124,,9.45,1231.53,0.00,3.37,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,6,4,4,1,0,1,1,1,1,0,0,0
HS_LK_puttalam_37,37,Sri Lanka,Puttalam,Kalpitiya,Kurichchampitiya South,Puttalam,2.22,54.5,2.07,1,0,1,1,0.667,0.782,2.9,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,SLR,"14,455.30",2015,1.33,200000,266000,1379.31,1834.4823,,3.78,766.28,0.00,2.10,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,6,5,5,1,0,0,0,1,0,0,0,0
